,Time,Resource,State,Activtiy,Expected End Time,Material,Target location
2083,3655.841241891885,TR1,TP1,start state,3656.2134641141074,Material_2 instance N.116,R3
2084,3655.841241891885,R1,P2,start state,3670.841241891885,Material_1 instance N.117,
2085,3656.2134641141074,TR1,TP1,end state,3656.2134641141074,Material_2 instance N.116,R3
2086,3656.2134641141074,TR1,TP1,start state,3656.5856863363297,Material_2 instance N.116,R1
2087,3656.5856863363297,TR1,TP1,end state,3656.5856863363297,Material_2 instance N.116,R1
2088,3656.5856863363297,TR1,TP1,start state,3656.957908558552,Material_1 instance N.118,R3
2089,3656.957908558552,TR1,TP1,end state,3656.957908558552,Material_1 instance N.118,R3
2090,3656.957908558552,TR1,TP1,start state,3657.330130780774,Material_1 instance N.118,R1
2091,3657.330130780774,TR1,TP1,end state,3657.330130780774,Material_1 instance N.118,R1
2094,3670.841241891885,TR1,TP1,start state,3671.2134641141074,Material_1 instance N.117,R3
2092,3670.841241891885,R1,P2,end state,3670.841241891885,Material_1 instance N.117,
2093,3670.841241891885,R1,P2,start state,3685.841241891885,Material_2 instance N.116,
2095,3671.2134641141074,TR1,TP1,end state,3671.2134641141074,Material_1 instance N.117,R3
2096,3683.3643102746805,R1,P2,start interrupt,3685.841241891885,Material_2 instance N.116,
2097,3683.3643102746805,R1,Breakdownstate_1,start state,3713.3643102746805,,
2101,3685.5767003885276,R3,Breakdownstate_2,start state,3715.5767003885276,,
2098,3685.5767003885276,R3,Breakdownstate_1,end state,3685.5767003885276,,
2099,3685.5767003885276,R3,P1,start state,3704.4851057949177,Material_1 instance N.119,
2100,3685.5767003885276,R3,P1,start interrupt,3704.4851057949177,Material_1 instance N.119,
2104,3713.3643102746805,R1,P2,start state,3715.841241891885,Material_2 instance N.116,
2103,3713.3643102746805,R1,P2,end interrupt,3715.841241891885,Material_2 instance N.116,
2102,3713.3643102746805,R1,Breakdownstate_1,end state,3713.3643102746805,,
2105,3715.5767003885276,R3,Breakdownstate_2,end state,3715.5767003885276,,
2106,3715.5767003885276,R3,P1,end interrupt,3734.4851057949177,Material_1 instance N.119,
2107,3715.5767003885276,R3,P1,start state,3734.4851057949177,Material_1 instance N.119,
2108,3715.841241891885,R1,P2,end state,3715.841241891885,Material_2 instance N.116,
2109,3715.841241891885,R1,P2,start state,3730.841241891885,Material_1 instance N.118,
2110,3715.841241891885,TR1,TP1,start state,3716.2134641141074,Material_2 instance N.116,R1
2111,3716.2134641141074,TR1,TP1,end state,3716.2134641141074,Material_2 instance N.116,R1
2112,3716.2134641141074,TR1,TP1,start state,3716.5856863363297,Material_2 instance N.116,R3
2113,3716.5856863363297,TR1,TP1,end state,3716.5856863363297,Material_2 instance N.116,R3
2115,3727.0630252703763,R3,Breakdownstate_1,start state,3757.0630252703763,,
2114,3727.0630252703763,R3,P1,start interrupt,3734.4851057949177,Material_1 instance N.119,
2116,3730.841241891885,R1,P2,end state,3730.841241891885,Material_1 instance N.118,
2117,3730.841241891885,TR1,TP1,start state,3731.2134641141074,Material_1 instance N.118,R1
2118,3731.2134641141074,TR1,TP1,end state,3731.2134641141074,Material_1 instance N.118,R1
2119,3731.2134641141074,TR1,TP1,start state,3731.5856863363297,Material_1 instance N.118,R3
2120,3731.5856863363297,TR1,TP1,end state,3731.5856863363297,Material_1 instance N.118,R3
2121,3757.0630252703763,R3,Breakdownstate_1,end state,3757.0630252703763,,
2122,3757.0630252703763,R3,P1,end interrupt,3764.4851057949177,Material_1 instance N.119,
2123,3757.0630252703763,R3,P1,start state,3764.4851057949177,Material_1 instance N.119,
2125,3764.4851057949177,R3,P1,start state,3790.787434029133,Material_1 instance N.117,
2126,3764.4851057949177,TR1,TP1,start state,3764.85732801714,Material_1 instance N.119,R1
2124,3764.4851057949177,R3,P1,end state,3764.4851057949177,Material_1 instance N.119,
2127,3764.85732801714,TR1,TP1,end state,3764.85732801714,Material_1 instance N.119,R1
2128,3764.85732801714,R1,P2,start state,3779.85732801714,Material_1 instance N.119,
2129,3768.2499656683485,R3,P1,start interrupt,3790.787434029133,Material_1 instance N.117,
2130,3768.2499656683485,R3,Breakdownstate_2,start state,3798.2499656683485,,
2131,3779.85732801714,R1,P2,end state,3779.85732801714,Material_1 instance N.119,
2132,3779.85732801714,TR1,TP1,start state,3780.00732801714,Material_1 instance N.119,R1
2133,3780.00732801714,TR1,TP1,end state,3780.00732801714,Material_1 instance N.119,R1
2134,3780.00732801714,R1,P1,start state,3795.993506003217,Material_1 instance N.119,
2135,3795.993506003217,R1,P1,end state,3795.993506003217,Material_1 instance N.119,
2138,3798.2499656683485,R3,P1,start state,3820.787434029133,Material_1 instance N.117,
2137,3798.2499656683485,R3,P1,end interrupt,3820.787434029133,Material_1 instance N.117,
2136,3798.2499656683485,R3,Breakdownstate_2,end state,3798.2499656683485,,
2139,3820.787434029133,R3,P1,end state,3820.787434029133,Material_1 instance N.117,
2140,3820.787434029133,R3,P1,start state,3829.8534025750255,Material_1 instance N.120,
2141,3829.8534025750255,R3,P1,end state,3829.8534025750255,Material_1 instance N.120,
2142,3829.8534025750255,R3,P1,start state,3842.9466133836213,Material_2 instance N.116,
2143,3829.8534025750255,TR1,TP1,start state,3830.2256247972477,Material_1 instance N.120,R3
2144,3830.2256247972477,TR1,TP1,end state,3830.2256247972477,Material_1 instance N.120,R3
2145,3830.2256247972477,TR1,TP1,start state,3830.4867359083587,Material_1 instance N.120,R2
2147,3830.4867359083587,R2,P2,start state,3845.4867359083587,Material_1 instance N.120,
2146,3830.4867359083587,TR1,TP1,end state,3830.4867359083587,Material_1 instance N.120,R2
2149,3842.9466133836213,R3,P1,start state,3849.380461585592,Material_1 instance N.118,
2148,3842.9466133836213,R3,P1,end state,3842.9466133836213,Material_2 instance N.116,
2150,3845.4867359083587,R2,P2,end state,3845.4867359083587,Material_1 instance N.120,
2151,3845.4867359083587,TR1,TP1,start state,3845.7478470194696,Material_1 instance N.120,R3
2152,3845.6848494926003,R3,P1,start interrupt,3849.380461585592,Material_1 instance N.118,
2153,3845.6848494926003,R3,Breakdownstate_2,start state,3875.6848494926003,,
2154,3845.7478470194696,TR1,TP1,end state,3845.7478470194696,Material_1 instance N.120,R3
2155,3875.6848494926003,R3,Breakdownstate_2,end state,3875.6848494926003,,
2156,3875.6848494926003,R3,P1,end interrupt,3879.380461585592,Material_1 instance N.118,
2157,3875.6848494926003,R3,P1,start state,3879.380461585592,Material_1 instance N.118,
2158,3875.9973408988144,R2,Breakdownstate_2,start state,3905.9973408988144,,
2160,3879.380461585592,R3,P1,start state,3900.7814678284285,Material_2 instance N.121,
2159,3879.380461585592,R3,P1,end state,3879.380461585592,Material_1 instance N.118,
2161,3900.7814678284285,R3,P1,end state,3900.7814678284285,Material_2 instance N.121,
2162,3900.7814678284285,R3,P1,start state,3916.896322046642,Material_1 instance N.120,
2163,3900.7814678284285,TR1,TP1,start state,3901.0425789395395,Material_2 instance N.121,R2
2164,3901.0425789395395,TR1,TP1,end state,3901.0425789395395,Material_2 instance N.121,R2
2165,3905.9973408988144,R2,Breakdownstate_2,end state,3905.9973408988144,,
2166,3905.9973408988144,R2,P3,start state,3907.4619898809697,Material_2 instance N.121,
2167,3907.4619898809697,R2,P3,end state,3907.4619898809697,Material_2 instance N.121,
2168,3907.4619898809697,TR1,TP1,start state,3907.6119898809698,Material_2 instance N.121,R2
2169,3907.6119898809698,TR1,TP1,end state,3907.6119898809698,Material_2 instance N.121,R2
2170,3907.6119898809698,R2,P2,start state,3922.6119898809698,Material_2 instance N.121,
2171,3916.896322046642,R3,P1,end state,3916.896322046642,Material_1 instance N.120,
2172,3922.6119898809698,R2,P2,end state,3922.6119898809698,Material_2 instance N.121,
2173,3922.6119898809698,TR1,TP1,start state,3922.8731009920807,Material_2 instance N.121,R3
2174,3922.811115131913,R3,Breakdownstate_1,start state,3952.811115131913,,
2175,3922.8731009920807,TR1,TP1,end state,3922.8731009920807,Material_2 instance N.121,R3
2176,3946.1791089082544,R1,P1,start state,3955.989921650175,Material_2 instance N.123,
2177,3952.811115131913,R3,Breakdownstate_1,end state,3952.811115131913,,
2178,3952.811115131913,R3,P1,start state,3967.9112241675575,Material_2 instance N.121,
2179,3955.989921650175,R1,P1,end state,3955.989921650175,Material_2 instance N.123,
2180,3955.989921650175,TR1,TP1,start state,3956.362143872397,Material_2 instance N.123,R1
2182,3956.362143872397,TR1,TP1,start state,3956.623254983508,Material_2 instance N.123,R2
2181,3956.362143872397,TR1,TP1,end state,3956.362143872397,Material_2 instance N.123,R1
2183,3956.623254983508,TR1,TP1,end state,3956.623254983508,Material_2 instance N.123,R2
2184,3956.623254983508,R2,P3,start state,3984.562134885542,Material_2 instance N.123,
2185,3967.9112241675575,R3,P1,end state,3967.9112241675575,Material_2 instance N.121,
2186,3967.9112241675575,R3,P1,start state,3980.14629458924,Material_2 instance N.122,
2187,3974.5689529965935,R3,P1,start interrupt,3980.14629458924,Material_2 instance N.122,
2188,3974.5689529965935,R3,Breakdownstate_1,start state,4004.5689529965935,,
2189,3977.752580733989,R2,P3,start interrupt,3984.562134885542,Material_2 instance N.123,
2190,3977.752580733989,R2,Breakdownstate_2,start state,4007.752580733989,,
2191,3979.7921328547154,R1,P1,start state,3990.735318243598,Material_1 instance N.124,
2192,3990.7133593290637,R1,P1,start state,3996.8882070410277,Material_1 instance N.126,
2193,3990.735318243598,R1,P1,end state,3990.735318243598,Material_1 instance N.124,
2194,3990.735318243598,TR1,TP1,start state,3990.996429354709,Material_1 instance N.124,R1
2196,3990.996429354709,TR1,TP1,start state,3991.25754046582,Material_1 instance N.124,R2
2195,3990.996429354709,TR1,TP1,end state,3990.996429354709,Material_1 instance N.124,R1
2197,3991.25754046582,TR1,TP1,end state,3991.25754046582,Material_1 instance N.124,R2
2199,3996.8882070410277,TR1,TP1,start state,3997.1493181521387,Material_1 instance N.126,R1
2198,3996.8882070410277,R1,P1,end state,3996.8882070410277,Material_1 instance N.126,
2200,3997.1493181521387,TR1,TP1,end state,3997.1493181521387,Material_1 instance N.126,R1
2201,3997.1493181521387,TR1,TP1,start state,3997.4104292632496,Material_1 instance N.126,R2
2202,3997.4104292632496,TR1,TP1,end state,3997.4104292632496,Material_1 instance N.126,R2
2203,4004.5689529965935,R3,Breakdownstate_1,end state,4004.5689529965935,,
2204,4004.5689529965935,R3,P1,end interrupt,4010.14629458924,Material_2 instance N.122,
2205,4004.5689529965935,R3,P1,start state,4010.14629458924,Material_2 instance N.122,
2206,4007.752580733989,R2,Breakdownstate_2,end state,4007.752580733989,,
2207,4007.752580733989,R2,P3,end interrupt,4014.562134885542,Material_2 instance N.123,
2208,4007.752580733989,R2,P3,start state,4014.562134885542,Material_2 instance N.123,
2211,4010.14629458924,TR1,TP1,start state,4010.407405700351,Material_2 instance N.122,R3
2210,4010.14629458924,R3,P1,start state,4023.1557952827047,Material_2 instance N.125,
2209,4010.14629458924,R3,P1,end state,4010.14629458924,Material_2 instance N.122,
2212,4010.407405700351,TR1,TP1,end state,4010.407405700351,Material_2 instance N.122,R3
2213,4010.407405700351,TR1,TP1,start state,4010.557405700351,Material_2 instance N.122,R3
2214,4010.557405700351,TR1,TP1,end state,4010.557405700351,Material_2 instance N.122,R3
2215,4010.606128837495,R1,P1,start state,4031.1938491985115,Material_1 instance N.128,
2216,4014.562134885542,R2,P3,end state,4014.562134885542,Material_2 instance N.123,
2217,4014.562134885542,TR1,TP1,start state,4014.823245996653,Material_2 instance N.123,R2
2218,4014.562134885542,R2,P2,start state,4029.562134885542,Material_1 instance N.124,
2219,4014.823245996653,TR1,TP1,end state,4014.823245996653,Material_2 instance N.123,R2
2220,4014.823245996653,TR1,TP1,start state,4015.084357107764,Material_2 instance N.123,R1
2222,4015.084357107764,R1,P2,start state,4030.084357107764,Material_2 instance N.123,
2221,4015.084357107764,TR1,TP1,end state,4015.084357107764,Material_2 instance N.123,R1
2223,4023.1557952827047,R3,P1,end state,4023.1557952827047,Material_2 instance N.125,
2224,4023.1557952827047,R3,P1,start state,4046.046702566833,Material_2 instance N.127,
2225,4023.1557952827047,TR1,TP1,start state,4023.528017504927,Material_2 instance N.125,R3
2226,4023.1557952827047,R3,P3,start state,4025.1526548485567,Material_2 instance N.122,
2227,4023.528017504927,TR1,TP1,end state,4023.528017504927,Material_2 instance N.125,R3
2228,4023.528017504927,TR1,TP1,start state,4023.789128616038,Material_2 instance N.125,R2
2229,4023.789128616038,TR1,TP1,end state,4023.789128616038,Material_2 instance N.125,R2
2230,4025.1526548485567,R3,P3,end state,4025.1526548485567,Material_2 instance N.122,
2231,4025.1526548485567,TR1,TP1,start state,4025.4137659596677,Material_2 instance N.122,R3
2233,4025.4137659596677,TR1,TP1,start state,4025.6748770707786,Material_2 instance N.122,R2
2232,4025.4137659596677,TR1,TP1,end state,4025.4137659596677,Material_2 instance N.122,R3
2234,4025.6748770707786,TR1,TP1,end state,4025.6748770707786,Material_2 instance N.122,R2
2235,4029.562134885542,R2,P2,end state,4029.562134885542,Material_1 instance N.124,
2236,4029.562134885542,TR1,TP1,start state,4029.823245996653,Material_1 instance N.124,R3
2237,4029.562134885542,R2,P2,start state,4044.562134885542,Material_1 instance N.126,
2238,4029.823245996653,TR1,TP1,end state,4029.823245996653,Material_1 instance N.124,R3
2239,4030.084357107764,R1,P2,end state,4030.084357107764,Material_2 instance N.123,
2240,4030.084357107764,TR1,TP1,start state,4030.456579329986,Material_2 instance N.123,R1
2241,4030.084357107764,R1,P1,start state,4051.9231307021173,Material_2 instance N.130,
2242,4030.456579329986,TR1,TP1,end state,4030.456579329986,Material_2 instance N.123,R1
2243,4030.456579329986,TR1,TP1,start state,4030.8288015522085,Material_2 instance N.123,R3
2244,4030.8288015522085,TR1,TP1,end state,4030.8288015522085,Material_2 instance N.123,R3
2246,4031.1938491985115,TR1,TP1,start state,4031.566071420734,Material_1 instance N.128,R1
2245,4031.1938491985115,R1,P1,end state,4031.1938491985115,Material_1 instance N.128,
2247,4031.566071420734,TR1,TP1,end state,4031.566071420734,Material_1 instance N.128,R1
2248,4031.566071420734,TR1,TP1,start state,4031.8271825318448,Material_1 instance N.128,R2
2249,4031.8271825318448,TR1,TP1,end state,4031.8271825318448,Material_1 instance N.128,R2
2250,4044.562134885542,R2,P2,end state,4044.562134885542,Material_1 instance N.126,
2251,4044.562134885542,TR1,TP1,start state,4044.823245996653,Material_1 instance N.126,R1
2252,4044.562134885542,R2,P3,start state,4092.3728403292153,Material_2 instance N.125,
2253,4044.823245996653,TR1,TP1,end state,4044.823245996653,Material_1 instance N.126,R1
2254,4044.823245996653,R1,P1,start state,4060.1298370622667,Material_1 instance N.126,
2256,4046.046702566833,R3,P1,start state,4067.1324991634747,Material_2 instance N.129,
2257,4046.046702566833,TR1,TP1,start state,4046.4189247890554,Material_2 instance N.127,R3
2255,4046.046702566833,R3,P1,end state,4046.046702566833,Material_2 instance N.127,
2258,4046.4189247890554,TR1,TP1,end state,4046.4189247890554,Material_2 instance N.127,R3
2259,4046.4189247890554,TR1,TP1,start state,4046.6800359001663,Material_2 instance N.127,R2
2260,4046.6800359001663,TR1,TP1,end state,4046.6800359001663,Material_2 instance N.127,R2
2261,4051.9231307021173,R1,P1,end state,4051.9231307021173,Material_2 instance N.130,
2262,4051.9231307021173,TR1,TP1,start state,4052.1842418132283,Material_2 instance N.130,R1
2263,4052.1842418132283,TR1,TP1,end state,4052.1842418132283,Material_2 instance N.130,R1
2264,4052.1842418132283,TR1,TP1,start state,4052.445352924339,Material_2 instance N.130,R2
2265,4052.445352924339,TR1,TP1,end state,4052.445352924339,Material_2 instance N.130,R2
2266,4060.1298370622667,R1,P1,end state,4060.1298370622667,Material_1 instance N.126,
2268,4067.1324991634747,R3,P1,start state,4090.7169833017983,Material_1 instance N.124,
2269,4067.1324991634747,TR1,TP1,start state,4067.3936102745856,Material_2 instance N.129,R3
2267,4067.1324991634747,R3,P1,end state,4067.1324991634747,Material_2 instance N.129,
2270,4067.3936102745856,TR1,TP1,end state,4067.3936102745856,Material_2 instance N.129,R3
2271,4067.3936102745856,TR1,TP1,start state,4067.5436102745857,Material_2 instance N.129,R3
2272,4067.5436102745857,TR1,TP1,end state,4067.5436102745857,Material_2 instance N.129,R3
2273,4074.5835832084526,R3,P1,start interrupt,4090.7169833017983,Material_1 instance N.124,
2274,4074.5835832084526,R3,Breakdownstate_1,start state,4104.583583208452,,
